price,n_rooms,area,price_per_m2,link,title,address,district
2200,2,48.0,46.0,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-lokietka-od-zaraz-ID4ycoX,Dwupokojowe mieszkanie | Łokietka od zaraz,"ul. Władysława Łokietka, Krowodrza, Krowodrza, Kraków, małopolskie",Krowodrza
4000,2,55.0,73.0,https://www.otodom.pl/pl/oferta/apartament-w-flowers-residencez-tarasem-ID4yclF,Apartament w Flowers Residence z tarasem,"ul. Kalwaryjska, Stare Podgórze, Podgórze, Kraków, małopolskie",Podgórze
2800,2,50.0,56.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-osobna-kuchnia-parking-ID4yckK,2-pokojowe mieszkanie | Osobna kuchnia | Parking,"ul. Reduta, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",Prądnik Czerwony
1000,1,13.0,77.0,https://www.otodom.pl/pl/oferta/pokoj-w-trzypokojowym-mieszkaniu-ID4yck3,Pokój w trzypokojowym mieszkaniu,"Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",Podgórze Duchackie
2300,1,35.0,66.0,https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-z-balkonem-od-zaraz-ID4yc9G,Komfortowa kawalerka z balkonem - od zaraz,"ul. Na Barciach, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",Prądnik Czerwony
2400,2,40.0,60.0,https://www.otodom.pl/pl/oferta/ul-borsucza-krakow-sloneczne-mieszkanie-z-balkonem-40-m2-ID4ybI0,ul. Borsucza / Kraków | Słoneczne mieszkanie z balkonem - 40 m2,"ul. Borsucza, Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",Łagiewniki-Borek Fałęcki
2650,1,35.0,76.0,https://www.otodom.pl/pl/oferta/do-wynajecia-nowoczesne-w-pelni-umeblowane-mieszk-ID4ybq8,"Do wynajęcia nowoczesne, w pełni umeblowane mieszk","al. Kijowska, Nowa Wieś, Krowodrza, Kraków, małopolskie",Krowodrza
2400,2,64.0,38.0,https://www.otodom.pl/pl/oferta/krakow-debniki-ul-skwerowa-ID4yaON,Kraków – Dębniki – ul. Skwerowa,"ul. Skwerowa, Dębniki, Dębniki, Kraków, małopolskie",Dębniki
4600,3,60.0,77.0,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-ulstarowislna-ID4yaBw,Nowoczesne 3 Pokojowe Mieszkanie Ul:Starowiślna,"ul. Józefa Dietla, Wesoła Zachód, Stare Miasto, Kraków, małopolskie",Stare Miasto
3900,3,75.0,52.0,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-ogrod-os-zamkniete-eng-ID4yaAP,Nowoczesny apartament ogród os zamknięte ENG,"ul. Władysława Bełzy, Rajsko, Swoszowice, Kraków, małopolskie",Swoszowice
1900,2,25.0,76.0,https://www.otodom.pl/pl/oferta/krakow-stare-debniki-ul-rozana-ID4yaaO,Kraków – Stare Dębniki – ul. Różana,"ul. Różana, Dębniki, Dębniki, Kraków, małopolskie",Dębniki
2500,2,38.0,66.0,https://www.otodom.pl/pl/oferta/2-pokojeos-albertynskiebienczyce-ID4ya9a,2 pokoje*os. Albertyńskie*Bieńczyce,"Bieńczyce, Bieńczyce, Kraków, małopolskie",Bieńczyce
3200,3,54.0,59.0,https://www.otodom.pl/pl/oferta/stylowe-3-pok-54m2-ruczaj-kobierzynska-parking-ID4ya4Q,Stylowe 3 pok. 54m2 *Ruczaj-Kobierzyńska* parking,"Ruczaj, Dębniki, Kraków, małopolskie",Dębniki
1700,1,23.0,74.0,https://www.otodom.pl/pl/oferta/umeblowana-kawalerka-po-remoncie-pradnik-bialy-ID4y9Sz,Umeblowana kawalerka po remoncie| Prądnik Biały,"ul. Skrajna, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",Prądnik Biały
4000,3,64.0,62.0,https://www.otodom.pl/pl/oferta/eng-stare-miasto-ul-poselska-64-m2-3-pokoje-ID4y9Sl,"Eng| Stare Miasto, ul. Poselska, 64 m2. 3 pokoje","ul. Poselska, Stare Miasto, Stare Miasto, Kraków, małopolskie",Stare Miasto
2400,2,42.0,57.0,https://www.otodom.pl/pl/oferta/nowoczesne-parking-cisza-ID4y9NU,"Nowoczesne, parking, cisza!","ul. Tadeusza Rogalskiego, Wola Justowska, Zwierzyniec, Kraków, małopolskie",Zwierzyniec
2300,1,22.0,105.0,https://www.otodom.pl/pl/oferta/do-wynajecia-kawalerka-300m-od-agh-ul-konarskiego-ID4y9B7,Do wynajęcia kawalerka 300m od AGH ul. Konarskiego,"ul. Stanisława Konarskiego, Nowa Wieś, Krowodrza, Kraków, małopolskie",Krowodrza
3200,2,41.0,78.0,https://www.otodom.pl/pl/oferta/stanczyka-bronowice-2-pok-eng-ID4y9z2,Stańczyka | Bronowice | 2 pok. | Eng,"ul. Stańczyka, Bronowice, Bronowice, Kraków, małopolskie",Bronowice
